DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20140204,989,66,312,8,788,42.079709321118216,67.23975530098907,678.6805353778927
20191008,331,79,769,14,195,25.039871258982622,22.460691376678668,147.49943736433872
20230302,441,74,501,12,663,68.55744094829616,60.3415738553439,534.1009851963599
20171031,734,22,568,19,459,46.10861837036894,55.459577987479676,357.4318036421514
20191221,316,21,462,2,651,79.21469544013885,84.35488250875557,487.43042205110555
20190528,346,66,193,16,900,124.44337437224995,99.09007201539855,676.4665536123515
20180203,776,59,710,16,875,25.489554188547228,86.14721667821604,763.3632291332367
20150715,285,78,333,13,982,37.737343603974956,100.31473074138461,843.9479256546405
20150603,894,4,183,9,553,34.811605867960395,51.531815380402705,466.6565787516369
20231225,300,35,1000,20,418,23.05714148756361,21.891204437135883,373.0516540753005
20150428,125,98,668,1,514,10.294367495650167,66.25419673667481,437.45143576767504
20220912,795,57,173,5,441,42.115324055640386,61.30016049899481,337.5845154453648
20231031,12,54,979,12,805,87.65619544489593,90.22381281591781,627.1199917391863
20150202,400,38,538,11,990,100.36961102099608,50.63461720895128,838.9957717700527
20230227,821,41,926,7,458,46.504340342224005,56.291352602479236,355.2043070552968
20240116,680,39,726,14,784,99.96809172106609,72.52069099043219,611.5112172885017
20210804,469,49,114,9,520,32.48376952850427,77.51357968774303,410.0026507837527
20160712,688,24,830,16,671,47.496051982126275,46.66104309252648,576.8429049253473
20140924,242,5,565,7,168,11.71954022493748,17.95536971753119,138.32509005753133
20161214,236,23,577,1,109,6.086874957998782,7.959951984553891,94.95317305744733
20161222,591,38,673,9,844,109.16401054420635,98.11460113620913,636.7213883195845
20230802,90,27,561,9,474,44.97157760513887,40.02776736885064,389.00065502601046
20190221,400,20,24,6,905,72.21477549593915,46.880686142812706,785.9045383612481
20150601,643,12,653,11,254,10.095063846184381,24.358435437155975,219.54650071665964
20231104,163,46,729,13,380,47.76222102300649,29.695758961582957,302.54202001541057
20210815,18,88,78,7,367,19.78726709683376,46.99869903219396,300.2140338709723
20190317,491,28,991,10,633,56.115698954462644,57.4681532034907,519.4161478420467
20240501,938,28,21,15,157,8.352703606279157,12.385306693434885,136.26198970028597
20231026,163,91,469,19,397,8.560452144597457,20.909233078536975,367.53031477686557
20191122,863,55,217,8,186,13.375157065397836,23.322949972327574,149.3018929622746
20240424,63,83,897,7,398,54.99080726092057,58.348983581891915,284.6602091571875
20150413,977,85,394,8,231,13.626042471324771,22.146756101998438,195.2272014266768
20190716,230,25,886,13,290,10.734065276854011,42.84082504298068,236.4251096801653
20220831,269,23,411,15,630,69.20173914885196,37.02650865974196,523.7717521914061
20170718,162,44,161,10,864,101.3966439187253,67.25147452034514,695.3518815609295
20230102,420,91,103,4,304,6.979196641552137,32.436102309571616,264.58470104887624
20190427,710,80,156,10,937,99.89062958390743,112.72186694336378,724.3875034727288
20151226,10,87,241,13,874,108.51619487805542,77.71416787104498,687.7696372508997
20220214,791,36,348,15,340,36.47171285169169,20.2564079070896,283.2718792412187
20240101,491,61,978,2,133,13.363755411670573,10.389548768968579,109.24669581936085
20230928,673,58,791,10,714,38.30737128213842,45.7507242576752,629.9419044601864
20220208,341,35,422,17,987,119.96347036028759,103.09235069998023,763.9441789397322
20161102,425,88,74,14,953,104.53261206815988,129.74341723950218,718.723970692338
20220207,202,37,961,16,130,4.924269042360243,11.768353405782172,113.30737755185758
20190202,609,86,728,17,103,11.95626527462044,11.334213419564614,79.70952130581495
20200829,607,82,267,3,321,20.153375904315777,18.157187881924667,282.68943621375956
20150703,888,45,955,18,470,15.589846675141837,46.019763052322624,408.39039027253557
20200506,99,52,595,16,423,39.790951048098755,42.297733870555334,340.91131508134595
20140504,544,100,302,20,615,26.772567831529447,92.24487222484281,495.98255994362773
20220829,377,84,118,18,658,27.14338522701304,98.68473939159206,532.1718753813949
20150319,41,15,539,20,421,36.71042119344789,42.40088628812154,341.88869251843056
20190113,692,73,928,14,798,33.00350781254744,114.33274278366902,650.6637494037835
20200528,727,74,724,6,203,28.602642043155235,21.95769055488555,152.4396674019592
20180501,559,41,68,17,448,62.14062980113887,41.46227251271271,344.3970976861484
20150102,859,66,49,2,354,14.88808229979796,21.12169616703893,317.9902215331631
20140411,856,13,30,18,562,83.84034485160525,41.49141622163882,436.6682389267559
20190129,302,60,770,10,554,66.95936349394887,38.32934515674158,448.71129134930953
20220627,217,55,624,4,715,54.41840203449423,42.40314222623622,618.1784557392696
20210101,265,2,427,15,365,9.885766653732679,20.625057141798987,334.4891762044683
20180506,226,45,525,2,612,25.08659124364145,59.53264185524882,527.3807669011097
20190506,309,98,101,8,890,124.20211936402704,97.1276530004124,668.6702276355605
20230208,687,95,163,10,208,15.348066790855295,14.623177020589488,178.0287561885552
20161118,743,92,723,14,911,134.23863271086645,115.69558893345098,661.0657783556826
20180804,259,19,539,6,344,48.22289645502885,30.284898176168394,265.49220536880273
20230426,421,24,956,17,647,44.595813142302326,84.83204379344492,517.5721430642527
20150301,50,16,344,15,291,32.785236926763226,19.983305823870385,238.23145724936637
20170203,225,92,685,16,640,34.33137928595321,80.53554518214878,525.133075531898
20231224,610,22,680,17,579,60.26083822130174,36.9953995965466,481.74376218215167
20230622,903,96,675,6,261,7.0244680390544065,13.837295758366984,240.1382362025786
20150818,125,8,264,15,707,57.0490394479607,77.94180667983422,572.009153872205
20201219,776,99,928,16,616,34.79646170447057,64.70210559476166,516.5014327007677
20181003,259,35,39,8,271,12.96475364475519,20.618015940007023,237.41723041523778
20150303,628,32,875,14,200,20.128640957457737,20.569148991812796,159.30221005072946
20181118,75,65,691,8,722,81.3648647353301,54.68566488863878,585.9494703760311
20210206,561,13,410,9,567,20.86263765443578,45.924785412130504,500.21257693343375
20180130,214,95,767,8,300,10.522998435901114,24.790319832808,264.6866817312909
20171223,922,9,454,3,783,32.53384443935667,46.89844799420328,703.56770756644
20160621,319,35,380,2,945,100.69294824914658,136.93416982003214,707.3728819308212
20160623,840,56,265,12,898,122.27998564621437,97.82483136948467,677.895182984301
20220202,617,51,950,7,117,5.041343451823979,10.914401171676413,101.0442553764996
20231014,328,61,465,17,577,36.98414934898613,33.33221102975044,506.6836396212634
20170104,158,51,617,11,123,11.666803782878569,17.54947412372669,93.78372209339474
20230902,296,60,94,14,271,34.84406210488493,24.551603961612493,211.60433393350257
20160826,939,18,783,15,870,120.13932168636184,88.5403239808086,661.3203543328295
20170419,147,49,117,9,186,13.120286275451909,25.66411963683144,147.21559408771665
20200302,917,11,393,3,782,35.787050027680145,81.63399786639283,664.578952105927
20151218,580,31,834,20,526,76.61094119770137,32.98645442891359,416.40260437338503
20171219,39,3,210,1,591,29.184694224694983,43.01570825944897,518.799597515856
20190808,176,28,588,18,682,33.656971307419944,58.56405995814521,589.7789687344348
20170809,968,24,658,20,896,58.45361302358933,103.39919643468664,734.1471905417241
20180801,497,11,755,9,991,45.61930288827026,123.63936495319508,821.7413321585346
20180106,724,16,577,10,254,6.888545416789878,20.938432752347033,226.1730218308631
20140831,975,67,311,5,727,98.00378074861703,48.085231952616745,580.9109872987663
20190527,684,29,638,16,914,52.65253766111886,64.06854645250884,797.2789158863723
20170723,671,8,780,3,953,39.25956466956381,139.51967523295093,774.2207600974853
20200605,191,92,299,12,278,34.435808820510275,27.54850862287862,216.0156825566111
20141120,702,74,472,2,756,82.56545363926537,100.87277389739964,572.561772463335
20170118,917,84,970,14,462,40.25315031635388,30.549506726382845,391.1973429572633
20170426,943,86,462,8,370,51.36016542297445,19.043737224251984,299.59609735277354
20160620,329,93,38,16,696,16.87721286978393,102.38808177722866,576.7347053529874
20181031,648,88,882,1,129,16.381329362902548,13.595116449192318,99.02355418790513
20151008,349,20,87,13,265,8.31882065715845,16.93047148771166,239.7507078551299
20151119,845,53,319,9,904,19.86547099511926,78.69858162478515,805.4359473800956
20210416,550,27,189,15,554,31.43944311858317,62.99670928385015,459.5638475975667
20180315,605,52,286,7,247,7.209109719984378,35.838960805330885,203.95192947468473
20200112,492,59,743,7,792,49.8846237204814,102.16989131534518,639.9454849641734
20240130,675,46,45,8,424,38.40661300045983,55.61160051109379,329.98178648844635
20191228,687,40,14,6,651,76.04730834290014,45.008395490190836,529.944296166909
20230726,62,45,770,11,172,18.87137202280267,19.730084483733652,133.39854349346368
20161222,981,78,818,15,697,47.58023601009676,49.13648483236201,600.2832791575412
20230601,982,18,16,4,994,39.845311726829074,120.99401770583712,833.1606705673338
20180315,119,17,803,2,456,21.390775013242507,31.317212588996092,403.29201239776137
20140507,203,10,644,18,623,38.64849666253969,50.64527727528701,533.7062260621733
20160202,981,73,190,15,385,17.280918927640787,48.22472486052976,319.4943562118294
20220811,685,8,307,10,869,89.89117146964173,51.45635728790366,727.6524712424546
20160229,105,15,934,10,459,17.95615666672666,44.014509059656085,397.0293342736172
20200428,66,64,324,20,365,18.323299798320292,38.183918949613656,308.49278125206604
20190214,301,33,386,6,966,78.40928006255714,121.0406482226452,766.5500717147977
20140804,285,81,706,9,869,28.629971397401423,120.34423068082074,720.0257979217779
20220920,266,65,582,13,929,115.64747821402406,82.65512531311525,730.6973964728606
20180402,69,84,434,14,452,56.02266588152066,23.788047597516794,372.1892865209626
20240227,692,5,624,5,385,41.121144951011765,55.30392902156865,288.57492602741956
20151028,246,94,205,17,941,34.41563334816686,129.88128832931082,776.7030783225223
20210628,201,79,585,12,352,51.97626616283151,23.25419391045388,276.76953992671463
20160304,706,17,778,9,420,48.940995290427004,27.59695040076737,343.4620543088056
20200206,660,5,89,13,730,71.00493595397496,63.87102450909051,595.1240395369346
20191208,565,83,531,11,970,93.06077954681827,102.96462329954521,773.9745971536365
20160917,940,24,681,11,665,94.4247641626339,53.158456688571555,517.4167791487946
20170603,192,51,283,2,863,62.97730100873642,105.33579927785273,694.6868997134109
20220314,302,100,938,16,764,23.64268106146167,38.30141461972302,702.0559043188154
20200127,858,47,307,8,894,104.21801446084237,64.91262957250798,724.8693559666497
20211226,617,2,990,12,421,35.02459143163591,61.38888553152062,324.58652303684346
20181030,240,90,137,19,699,36.71168152034144,46.00958094333371,616.2787375363248
20230223,481,61,529,19,163,9.298420523635691,23.92684895492478,129.77473052143952
20160215,760,49,440,17,638,85.06825753737678,64.81691636383871,488.11482609878453
20190918,724,58,17,15,851,35.81412095635384,43.46026429542818,771.7256147482179
20170802,586,99,980,6,206,14.159823592047672,18.583063080866093,173.25711332708624
20141201,414,3,906,14,945,68.30281523910632,110.75848972269414,765.9386950381995
20220120,833,42,926,10,479,30.834164950167185,36.91678109178756,411.24905395804524
20181101,5,37,761,19,900,30.761328333162577,99.3286300056166,769.9100416612208
20220509,696,22,673,6,804,99.98580545381832,92.35329323583738,611.6609013103443
20190614,842,14,902,3,682,17.701608643850857,66.33048560925212,597.967905746897
20160725,751,11,772,20,898,96.43702054090093,75.55377625726626,726.0092032018329
20210324,587,64,989,17,735,33.079235859411476,42.26882287752985,659.6519412630587
20200929,768,54,4,13,841,95.42568608863125,112.72145162815607,632.8528622832127
20190130,241,17,213,20,398,23.352631533398583,37.437498184877896,337.2098702817235
20220404,961,71,809,9,669,59.82049893318128,79.97319330843355,529.2063077583852
20170905,785,35,784,11,949,30.677513420263704,121.11788636923772,797.2046002104986
20161117,788,66,914,20,431,39.10552640550377,39.46037952735554,352.4340940671407
20170805,733,87,906,5,963,33.30415241134921,97.05761962800153,832.6382279606493
20140105,747,10,511,10,531,57.63476854206704,77.08111670529193,396.284114752641
20141116,433,32,22,7,327,14.537067027943781,28.660383579120797,283.8025493929354
20230829,318,75,307,13,329,21.91375261494036,34.23819546018207,272.84805192487755
20150516,977,38,210,12,473,10.057525675854817,64.7119770569386,398.2304972672066
20221002,471,41,350,2,662,60.89730942342715,85.09323423411138,516.0094563424615
20150910,253,71,416,1,980,139.26305604762172,73.33000510040809,767.4069388519702
20240110,290,48,529,19,568,26.547804215712596,72.88528897184871,468.5669068124387
20151009,720,96,641,12,113,9.929275237706202,6.088663220416612,96.98206154187719
20190121,485,53,844,1,744,93.84291597472459,111.53157048260451,538.6255135426709
20171012,707,97,363,20,715,75.4465102717355,89.52482558922475,550.0286641390397
20191015,234,20,99,4,434,18.894268913101207,22.564063154468332,392.54166793243047
20220519,848,45,760,13,595,42.80839215909196,44.66999049316393,507.5216173477441
20210918,155,36,738,9,964,143.53484213125,52.40554418270338,768.0596136860466
20190712,492,88,543,18,773,87.83784170057035,56.311022867402116,628.8511354320276
20150825,246,66,848,8,378,50.885472907785775,21.753410971147318,305.3611161210669
20181031,207,74,854,9,241,13.728393084312618,15.008584480258584,212.2630224354288
20160426,906,96,403,1,415,24.06815052250575,28.7141872715764,362.21766220591786
20190802,418,11,276,14,106,12.350436454063685,15.721582477075616,77.9279810688607
20161210,974,6,859,2,504,14.018571230630377,47.74908537882474,442.2323433905449
20200912,905,43,384,3,438,28.981367311559058,58.039709438163285,350.97892325027766
20200914,49,76,529,6,825,82.83370439737227,57.83841934505005,684.3278762575777
20161102,573,10,556,9,586,36.7733249741037,56.77657043762168,492.4501045882746
20240615,93,39,588,1,804,74.12220674723397,76.72566416494988,653.1521290878161
20170629,138,88,278,7,574,48.00261803438583,54.929519934464984,471.06786203114916
20231231,502,55,510,7,651,62.81075916326915,72.65051871352789,515.538722123203
20180327,486,2,752,12,847,101.82524898784244,80.2104684076428,664.9642826045148
20191123,572,12,446,20,188,17.260167232220244,15.049639681117744,155.69019308666202
20190120,566,9,688,14,790,39.557282540261454,118.42976903774165,632.012948421997
20140824,519,1,314,2,611,15.910112346255437,83.46384051193021,511.62604714181435
20140504,571,24,991,11,142,10.89010362431701,15.627905634785295,115.48199074089769
20141204,869,76,628,11,625,36.35149942560354,49.237017016890036,539.4114835575065
20240516,713,61,586,16,810,37.414516441782084,116.08922179329039,656.4962617649276
20200831,363,61,430,8,559,42.07845046766556,74.67448280379381,442.24706672854063
20220509,738,81,40,14,888,82.32069530574023,132.03604869531586,673.6432559989439
20221022,759,43,20,1,694,35.06476936134988,76.65047860128881,582.2847520373613
20180831,325,49,505,18,517,33.48697470875596,77.36272042315598,406.150304868088
20221024,866,95,787,6,584,27.515311993249178,70.3677035742275,486.1169844325233
20140126,330,88,66,15,662,71.43616287296497,38.15498982828677,552.4088472987482
20211108,673,12,500,1,411,56.99377371647807,60.3535121956685,293.65271408785344
20190716,373,70,103,1,649,97.10469634221927,49.88759831399168,502.00770534378904
20161212,537,95,196,16,905,20.72146935057963,112.73566435344412,771.5428662959762
20200420,33,53,673,2,604,77.41252841337842,81.63094991035324,444.9565216762683
20190319,764,16,802,3,375,39.63532348207242,53.35615587442468,282.0085206435029
20201217,594,99,253,7,508,50.70468700386021,56.92919541633823,400.36611757980154
20230806,135,28,705,10,619,21.669562993487165,34.72231254868487,562.608124457828
20210907,1000,52,556,7,635,24.945118691110967,41.22096341713541,568.8339178917536
20151022,440,10,967,7,506,54.5479299814878,35.12441633420613,416.3276536843061
20200612,126,11,328,17,355,36.7137593280944,20.697847475000863,297.58839319690475
20180530,446,100,105,13,628,61.86756258444773,63.25610256690817,502.8763348486441
20220504,823,11,9,14,927,51.168647060226355,75.61667384508493,800.2146790946887
20240328,956,92,70,8,445,33.59558058540982,56.11250248316778,355.2919169314224
20231117,399,90,805,19,885,55.766222818994656,82.50004490061848,746.7337322803869
20191119,388,50,532,4,462,31.221193405731217,53.69055202661036,377.0882545676584
20200225,586,22,397,4,666,86.9267447659014,38.618194642449396,540.4550605916492
20200323,318,44,941,5,171,8.552696482528694,15.701901859949016,146.74540165752228
20180214,483,70,785,12,867,23.926699053834252,105.95672783127574,737.11657311489
20230522,940,14,228,14,592,32.915969032742055,38.540218390196394,520.5438125770615
20210126,455,96,99,4,560,66.2996942062004,33.4700487318438,460.2302570619558
20211005,913,96,709,9,579,79.03594755887991,40.168116318769364,459.7959361223507
20210825,694,54,190,2,826,73.42725169819221,91.66287072873548,660.9098775730723
20140828,137,78,15,14,868,36.46770942688762,76.39076434235714,755.1415262307553
20221225,544,4,469,4,810,86.48137133284291,76.98625727214186,646.5323713950152
20160918,338,55,47,13,220,11.081260699904723,18.22206032501331,190.69667897508197
20240219,104,38,187,8,580,83.03574735429879,64.35891920859311,432.60533343710813
20161111,377,56,797,14,980,123.15556478776932,54.39113174993479,802.4533034622959
20231212,136,2,712,13,843,72.3845656890471,67.61883893423584,702.9965953767171
20240419,82,16,383,18,442,47.35322714915434,28.775107341884958,365.8716655089607
20140712,794,42,300,6,544,44.431490360558044,40.70556436985248,458.8629452695895
20170822,526,24,166,18,297,6.985505851914235,35.28412396898968,254.7303701790961
20170907,859,72,637,6,986,38.42984237795556,98.04635112784723,849.5238064941972
20220227,879,36,255,19,211,24.823440890148625,12.317856235280937,173.85870287457044
20150113,259,50,382,19,616,47.258241923454655,49.48146085872619,519.2602972178191
20210827,300,62,51,19,247,21.380325485042857,23.155039274689923,202.46463524026723
20230504,840,51,946,13,685,73.47197331472698,56.099968128199414,555.4280585570737
20211225,666,62,54,4,195,10.196597971712217,10.080480932599784,174.722921095688
20140328,780,52,298,12,333,37.49687201601239,22.130722619481368,273.3724053645062
20141225,650,11,354,9,352,39.97982058239804,38.74705362148421,273.2731257961177
20230903,893,74,580,6,494,68.10263389901003,34.59111684944157,391.30624925154837
20220212,300,27,259,1,293,33.85027129411338,22.32536511720087,236.82436358868574
20190422,113,10,828,15,565,38.11963562156079,62.79557129685228,464.0847930815869
20221224,92,56,817,10,588,64.27761955781088,54.34435754604591,469.3780228961432
20210128,193,18,395,11,761,64.86858052310357,79.23076544965784,616.9006540272386
20200308,555,18,145,1,266,27.224387512596955,39.61561321833709,199.15999926906596
20170708,745,27,304,17,950,63.625807113088314,107.52416236106309,778.8500305258485
20171017,654,47,394,4,129,5.950287800619033,15.289070041509628,107.76064215787133
20210905,434,28,214,2,140,8.769498855870852,16.69100411224569,114.53949703188346
20240528,95,80,278,17,554,20.324632467915222,56.484283239661046,477.19108429242374
20220215,961,18,840,16,233,16.22963270084113,13.327273480260656,203.4430938188982
20160311,449,26,465,5,718,43.03118098988584,43.3617705223433,631.6070484877708
20160304,182,94,511,7,341,49.50293806159696,23.013428957598766,268.48363298080426
20210608,902,21,397,10,370,10.787709955676393,28.061762934977462,331.15052710934617
20200228,591,76,190,3,217,8.002229095222797,19.887577260801176,189.11019364397603
20210912,195,17,325,6,390,55.55362615613567,28.412272715851582,306.03410112801276
20160118,301,44,456,16,771,97.10205023340261,58.98666527629743,614.9112844903
20150401,764,12,909,8,173,19.437579324113358,10.148361826133291,143.41405884975336
20150816,525,56,637,8,587,55.61512815796916,50.12987432025941,481.25499752177143
20181005,204,90,479,19,346,22.712036264285707,29.833747110585836,293.4542166251284
20171224,718,73,657,11,162,7.498066323182071,24.091383829572173,130.41054984724576
20200826,508,46,560,11,756,27.765698873234744,53.396609783001225,674.837691343764
20200824,21,7,503,7,342,28.006647079100087,22.308781669663677,291.6845712512362
20181208,393,100,678,3,935,88.28592712368904,79.09477881384883,767.6192940624621
20221104,304,93,31,10,998,103.42003533459597,71.97931990505573,822.6006447603484
20200718,285,6,956,18,611,25.607866762915865,46.99363706057981,538.3984961765043
20160213,548,70,403,18,121,3.452489365110889,16.237785282466294,101.30972535242282
20170711,49,22,143,13,507,55.05774799400483,68.71456967921144,383.22768232678374
20221031,390,23,871,12,186,27.243054066795608,21.01205699854869,137.7448889346557
20141014,327,88,615,18,428,55.604524319652576,50.23899029177482,322.1564853885726
20150824,741,40,561,1,401,12.004069805620897,30.269351843664545,358.7265783507146
20240406,65,33,660,10,118,11.959320341045334,7.705455261117411,98.33522439783725
20200331,746,28,579,13,266,32.67218093961652,36.390439504899234,196.93737955548426
20210615,604,72,847,7,879,65.46690171779848,60.88759954387016,752.6454987383313
20220507,359,97,447,20,337,21.76352977568631,27.98929853437225,287.2471716899414
20190303,634,89,841,7,268,39.76333980973052,28.404980449677907,199.83167974059157
20230729,411,69,901,14,888,47.33418650495185,64.39702410283795,776.2687893922102
20230928,804,90,180,8,215,15.998317967591898,31.565573019304246,167.43610901310387
20160911,92,80,879,9,519,14.986530982336138,70.59283816035602,433.42063085730786
20190318,130,66,144,4,473,29.168094046859903,41.829799158676806,402.0021067944633
